name,category,latitude,longitude
Greta,cafe,40.7254716,-73.9447184
Empanadas,restaurant,40.8488,-73.9328221
Caridad Restaurant,restaurant,40.8488427,-73.9329282
Testo,restaurant,40.7083206,-73.9469086
Omega Bakery & Cafe,cafe,40.8102659,-73.9532009
Jerk House Caribbean,restaurant,40.8103162,-73.947018
Harlem Breakfast Club,restaurant,40.8111327,-73.9464042
Red Star,restaurant,40.8225077,-73.938104
Jeffrey's Grocery,restaurant,40.7339144,-74.0013412
Rocco Steakhouse,restaurant,40.7438235,-73.9860292
Ashford & Simpson's Sugar Bar,restaurant,40.7793657,-73.9838442
Blue Ruin,bar,40.7572141,-73.9930662
Rosario’s,restaurant,40.7748353,-73.9120028
Spot Dessert Bar,cafe,40.7488931,-73.938047
DimSum Garden,restaurant,40.7586972,-73.9654903
Greenport Cafe,cafe,40.7600446,-73.9632883
Sasabune Express,restaurant,40.7600289,-73.9632487
Tramway Diner,cafe,40.759579,-73.9622052
Zillions Pizza,restaurant,40.7581501,-73.9925308
Costa y Mar,restaurant,40.7400209,-73.9236819
Dragon Sushi,restaurant,40.8019513,-73.9569308
Sido,restaurant,40.7777188,-73.9783437
Flame,restaurant,40.7839461,-73.9743873
The Milling Room,restaurant,40.7836415,-73.9744848
Starbucks,cafe,40.7835809,-73.9745307
Onedee Thai,restaurant,40.7444121,-73.9152522
Cantina Taqueria,restaurant,40.8027452,-73.9568209
Blvd,bar,40.7757784,-73.9099719
The Ditty,bar,40.774834,-73.9086149
Flaming Grill,restaurant,40.7747536,-73.9085232
Rivercrest,bar,40.7751061,-73.9089946
Delicias Caleñas,restaurant,40.7747858,-73.912079
O'Hanlon's,bar,40.7747971,-73.9120597
Yaar Indian Restaurant,restaurant,40.7748192,-73.9120307
Agenda,restaurant,40.7679813,-73.9207799
Legend 72,restaurant,40.7779752,-73.9796919
Sushi Counter,restaurant,40.7332779,-74.0055872
Hungry & Healthy Marketplace,cafe,40.7784666,-73.9808526
Malka,restaurant,40.7784392,-73.9807875
Glaze,restaurant,40.7540475,-73.9859163
Sweetie’s K-Chicken,restaurant,40.7249302,-73.9512899
MáLà Project,restaurant,40.7232072,-73.9506159
Chi Chicken,restaurant,40.7486889,-73.9400537
Los Tacos No.1,restaurant,40.7262725,-73.9946961
Cafe Lyria,cafe,40.725889,-73.9954623
Raf's,cafe,40.7246991,-73.9932247
Green Lane Coffee,cafe,40.7744639,-73.9509001
Bella Blue,cafe,40.7410235,-73.9326532
La Creparis,restaurant,40.8551632,-73.9373884
SUGARFISH by Sushi Nozawa,restaurant,40.7651959,-73.9816218
Topaz,restaurant,40.7643677,-73.9789336
K-bap,restaurant,40.7632955,-73.9771622
Tina's Cuban Cuisine,restaurant,40.7630129,-73.9757399
Il Tinello Ristorante,restaurant,40.7625761,-73.9756396
Dim Sum Palace,restaurant,40.7627231,-73.9760278
Veselka,restaurant,40.7163681,-73.949593
York Ave Pizza,restaurant,40.7669295,-73.954327
Rangoon,restaurant,40.7420137,-74.0006446
SUGARFISH by Sushi Nozawa,restaurant,40.7579501,-73.9703988
Baby Grand Flatiron,bar,40.738683,-73.9937194
Beer Run UWS,bar,40.7866912,-73.9717938
Cafe Sabarsky,restaurant,40.7812646,-73.960373
& Son Steakeasy,restaurant,40.7338544,-73.9987056
Cotta Osteria,restaurant,40.7854771,-73.9726638
Noi Due,restaurant,40.7848847,-73.9731089
Mughlai,restaurant,40.7848167,-73.9731531
Cilantro NYC,restaurant,40.7846872,-73.973253
Lokal Mediterranean Kitchen,restaurant,40.7842949,-73.9735265
About Coffee,cafe,40.783362,-73.974207
Chez les Frenchies,cafe,40.7686957,-73.9518229
Ayat,restaurant,40.7242306,-73.9789217
Kosmic Community Anti Bar,cafe,40.7244254,-73.9787948
Le Petit Parisien,cafe,40.776121,-73.9837543
Sobre Masa,restaurant,40.706232,-73.931332
Bread and Stone,restaurant,40.7270613,-73.9879869
Wonderland Bar,bar,40.7270554,-73.9885712
Marufuku Ramen,restaurant,40.7269369,-73.9886581
Frank,restaurant,40.7268894,-73.988693
Sushi Yoshizawa,restaurant,40.764094,-73.9592768
Naya,cafe,40.7655727,-73.9543985
Starbucks,cafe,40.7659365,-73.9541722
Lucia Alimentari,restaurant,40.7216106,-74.004245
Kyuramen,restaurant,40.760232,-73.9886968
Joe & The Juice,cafe,40.7157994,-74.0109094
Bomdama,restaurant,40.8480626,-73.9975674
Café de Colombia II,cafe,40.7607859,-73.9173207
Jiang Nan,restaurant,40.746475,-73.9422389
DAGNY Astoria,cafe,40.7701886,-73.93438
New Lucky Star Kitchen,restaurant,40.7726627,-73.9321924
Cafe Massawa,restaurant,40.8145806,-73.9594549
Pho Amsterdam,restaurant,40.8109107,-73.9582924
Arcadia Bar and Kitchen,restaurant,40.7722352,-73.9292436
Casa Galicia,restaurant,40.7620256,-73.9182898
ukus,restaurant,40.762883,-73.9131458
Birch Coffee,cafe,40.7575906,-73.9674597
Starbucks,cafe,40.755991,-73.9904415
Hutch Astoria,bar,40.7627846,-73.9198884
Sugarfish,restaurant,40.7808701,-73.9806557
Pokeworks,restaurant,40.7664794,-73.9208167
Mayahuel,restaurant,40.7593073,-73.9261544
Abi Sushi,restaurant,40.7601536,-73.9266299
Arepa Lady Astoria,restaurant,40.7585613,-73.9279023
Mister Everything,bar,40.7584495,-73.9279813
Urban Vegan Roots,restaurant,40.7583845,-73.928045
Elevenses,cafe,40.7581078,-73.9281495
Melody Cafe & Restaurant,restaurant,40.7655779,-73.9133934
Al-Sham Restaurant,restaurant,40.765768,-73.9137009
Hi-Note,cafe,40.7278978,-73.9792841
Spoon & Chopstick,restaurant,40.8479404,-73.9848025
Johnny's Pizza,restaurant,40.8478279,-73.984823
Hawa,cafe,40.7663014,-73.9573166
The Spotted Owl,bar,40.7298793,-73.9809353
Nino's Ristorante,restaurant,40.7681889,-73.9554974
Pye Boat Noodle,restaurant,40.7603461,-73.9216186
OK Café,cafe,40.7752427,-73.909958
Fountainhaus,cafe,40.7038444,-73.9867404
Uncle Drink,cafe,40.7575196,-73.9199801
Tokogawa,restaurant,40.776242,-73.9623694
Vida,restaurant,40.7631118,-73.9154445
Dunkin,cafe,40.7625829,-73.9158768
Fitrition,cafe,40.7635075,-73.9151169
The Local,bar,40.7607186,-73.9161782
Diamond Thai,restaurant,40.7197179,-73.988654
The Last Word,bar,40.7753994,-73.9099221
Acento,restaurant,40.7751043,-73.9095237
LightHouse Rooftop,restaurant,40.7435704,-73.9278857
Moho,restaurant,40.7746026,-73.9087993
Vivi Bubble Tea,cafe,40.7744155,-73.9085343
Zyara Halal Shawarma,restaurant,40.7665583,-73.9126376
Seek Coffee,cafe,40.7766515,-73.9117101
Mochiron Izakaya,restaurant,40.7653977,-73.9185165
El Rey del Taco,restaurant,40.7639597,-73.9223772
The Liberty,restaurant,40.7498622,-73.9856035
Shuya,restaurant,40.7460894,-73.9776287
Dunkin,cafe,40.7523869,-73.9211157
Nishida Sho-ten,restaurant,40.7540126,-73.9686892
9th Avenue Saloon,bar,40.7607594,-73.9906983
Le Sia,restaurant,40.7607048,-73.9912033
Matto Espresso,cafe,40.7605195,-73.9908845
Juice Generation,cafe,40.7604315,-73.9909436
Loveley'a Old Fashioned Hamburgers,restaurant,40.7603992,-73.9909724
Nan Xiang Express Dumplings,restaurant,40.7607118,-73.9907302
Dunkin,cafe,40.7367571,-73.9321955
Saucey Pizza Bar,restaurant,40.733978,-73.9374032
Bangkok Supper Club,restaurant,40.7390218,-74.0056634
Roberta's,restaurant,40.7507736,-73.9914958
Chocolate House,cafe,40.765853,-73.9136305
Suzuki Shokudo,restaurant,40.7535922,-73.931946
Aria,restaurant,40.7291517,-74.0034544
Starbucks Pickup,cafe,40.7293401,-74.0049942
Ubani,restaurant,40.7296289,-74.0039259
Cotenna,restaurant,40.7290298,-74.0035786
Jean Claude,restaurant,40.7592586,-73.9620057
LA Pizza,restaurant,40.7607912,-73.9613388
Love Mi Yogurt,cafe,40.7335751,-73.9897
My Coffee Shop,cafe,40.7443879,-73.9113528
Pita Pan,restaurant,40.7644796,-73.9159178
Mimoza,restaurant,40.765007,-73.9170579
Tufino,restaurant,40.7740652,-73.9080342
Tokyo Ya,restaurant,40.7741049,-73.9080857
Kumo,restaurant,40.7734699,-73.9072066
Oishii Sushi,restaurant,40.7736787,-73.9074891
The Pomeroy,restaurant,40.7739873,-73.9079267
Starbucks,cafe,40.7927202,-73.9984786
City Winery,restaurant,40.7431021,-74.009291
Muse Paintbar,bar,40.7176962,-74.0104084
Bad Roman,restaurant,40.7685025,-73.982812
Kopifellas,cafe,40.7609179,-73.9823212
Ditmars Dragon Phoenix,restaurant,40.774198,-73.9077168
Rokc,restaurant,40.8235362,-73.9522214
Koliba,restaurant,40.7741836,-73.912376
Bartolinos,bar,40.7785044,-73.9089924
The Leftove Inn,bar,40.7755381,-73.9147688
Figlia,restaurant,40.7744544,-73.9132403
Via vai,restaurant,40.7742143,-73.9124202
Danger Danger,bar,40.7029064,-73.9257946
Nura,restaurant,40.724764,-73.953571
787 Coffee,cafe,40.7743341,-73.9555786
Taste Of China,restaurant,40.7571427,-73.9148002
Walnut Bus Stop Diner,restaurant,40.8004869,-73.9106534
Walnut Bar & Grill,bar,40.8004356,-73.9105726
Moka & Co,cafe,40.7429695,-73.9804129
Charlie's Bar & Kitchen,restaurant,40.8077697,-73.9292688
42nd Street Restaurant,restaurant,40.7617745,-74.0000776
Gamja TangTang,restaurant,40.8498663,-73.9701464
Möge Tee,cafe,40.8522831,-73.9696485
Bonjuk 본죽 FortLee,restaurant,40.8505784,-73.968764
Fresh Bites Dosirak,restaurant,40.8508473,-73.9688023
Shabu House AYCE 샤브하우스,restaurant,40.8507945,-73.9697499
Sa Rit Gol,restaurant,40.8508222,-73.9686452
Myung Dong Noodle House,restaurant,40.851876,-73.9698907
Jiangnan - Fort Lee,restaurant,40.8497409,-73.9701193
Daehan Gopchang 대한곱창,restaurant,40.8509235,-73.9691013
Gong Cha,cafe,40.8506269,-73.970133
Machi machi,cafe,40.8517345,-73.9693135
Gayeon,restaurant,40.8516051,-73.9688376
Bean&Bean Coffee,cafe,40.851749,-73.9693947
Loopy's,restaurant,40.7474883,-73.9923022
New M & J,restaurant,40.7474645,-73.9922458
Emperor Dumpling,restaurant,40.7462639,-73.9938221
Revel & Rye,restaurant,40.7585073,-73.9858673
Align Coffee,restaurant,40.7082911,-73.9534105
To Laiko,cafe,40.7745929,-73.9129453
Ambrosia Garden,restaurant,40.7749018,-73.9133719
Rice K,restaurant,40.7747461,-73.9131796
Salsa Pizza Napoletana,restaurant,40.7264357,-73.9552079
Starbucks,cafe,40.7585572,-73.9865632
Zaruma,cafe,40.7024115,-73.9904796
Piggyback,restaurant,40.7479876,-73.9915765
Win Son Bakery,cafe,40.7072233,-73.9430166
The Dutchess Tea House,cafe,40.7217666,-73.9921781
Unknown,restaurant,40.7702424,-73.9067857
Unknown,restaurant,40.771037,-73.9032569
Soho Diner,restaurant,40.7220958,-74.0042287
52 Lounge,restaurant,40.7844603,-74.0198765
Como En Tu Casa,restaurant,40.7846431,-74.019737
Cafe Tospia,cafe,40.7925482,-74.0137903
Noches de Colombia,restaurant,40.792701,-74.0136666
El Chalateco,restaurant,40.794287,-74.0124568
Noches de Colombia,restaurant,40.7872301,-74.0177991
Selva,bar,40.7062229,-73.9212463
Bunker Bk Cafe,cafe,40.7061778,-73.9211621
Honey Moon Coffee Shop,cafe,40.7060756,-73.9104845
Lucy’s Vietnamese,restaurant,40.705697,-73.9104036
Björk Cafe,cafe,40.7494227,-73.9799574
The Spotted Dog,bar,40.7622657,-73.9598052
Lunetta Pizza,restaurant,40.7624401,-73.959689
Daddy's Bar,bar,40.7068127,-73.9122223
Urban Vegan Kitchen,restaurant,40.7451722,-73.9976887
Modern Coffee House,cafe,40.7136888,-73.993096
Kings Kitchen,restaurant,40.7139084,-73.9936669
David’s Bar,bar,40.7172354,-73.993296
Yi Zhang Fishball,restaurant,40.7146634,-73.9938681
Inca Paisa,restaurant,40.7649965,-73.9305327
Hub Thai,restaurant,40.7239195,-73.9848822
cloudM Rooftop-Bar,bar,40.7206975,-73.993476
Electric Lemon,bar,40.7545273,-74.0020433
Kelloggs Diner,restaurant,40.713895,-73.95174
Lake Como Pizza,restaurant,40.8513973,-73.9282776
Golden  City Chinese Restaurant,restaurant,40.8513587,-73.9283075
Burgers & Grill,restaurant,40.8513447,-73.9283177
Grandmas Pizza,restaurant,40.8514681,-73.9282261
Sushi Heights,restaurant,40.8515365,-73.9281705
Golan Heights,restaurant,40.8515009,-73.9281993
Falafel Crunch,restaurant,40.8513706,-73.9282972
Starbucks Reserve Roastery,cafe,40.7417125,-74.0053593
Planet Rose,bar,40.7301469,-73.9807499
La Linea,bar,40.7235041,-73.9885185
Lil Frankie’s Grocery,restaurant,40.7236297,-73.9884264
Superbueno,bar,40.7234538,-73.9885506
Zaragoza,restaurant,40.7300094,-73.9808364
Taam Tov,restaurant,40.7576737,-73.9805449
Mas Tacos,restaurant,40.7507899,-73.9932561
Soogil,restaurant,40.7256107,-73.9883555
Benemon,restaurant,40.7255807,-73.9882731
Hearty & Healthy,restaurant,40.7267074,-73.9862218
Mister Paradise,bar,40.7267585,-73.9861797
Tile Bar,bar,40.7271559,-73.9858545
The Headless Widow,bar,40.7265948,-73.9863121
Cecilia,restaurant,40.7274504,-73.9845978
St. Dymphna’s,bar,40.7263843,-73.9834728
Blank Street Coffee,cafe,40.7275652,-73.9826272
Rosella,restaurant,40.7270984,-73.9829757
Foxface Natural,restaurant,40.7289642,-73.9816112
Genki Omakasa,restaurant,40.7291349,-73.9982452
Little Hen,restaurant,40.7285726,-73.9997104
Playa Bowls,restaurant,40.7648258,-73.980772
Starbucks,cafe,40.7379164,-73.9883261
The Purple Tongue,restaurant,40.7594181,-73.9932118
Sugar Mouse,bar,40.7308888,-73.988678
The Last Resort,bar,40.7300279,-73.9818721
Oasis Cafe,cafe,40.7292501,-73.9810072
Ishq,restaurant,40.7293684,-73.9809196
Cafe Joah,cafe,40.7298277,-73.9805804
Yawning Cobra,bar,40.7268534,-73.9918703
L.A. Burdick Handmade Chocolates,cafe,40.7258246,-74.0012786
Bonnie Vee,bar,40.7224569,-73.9921311
Forsythia,restaurant,40.7225386,-73.9924913
Yours Truly Coffee,cafe,40.7211169,-73.9944719
Vig Bar,bar,40.7211586,-73.9946239
Madé,restaurant,40.7214053,-73.9951726
Boba Guys,cafe,40.7218228,-73.9957101
Spring Lemon Tree,cafe,40.7220431,-73.9967564
Beyond The Pale,bar,40.7221898,-73.9965894
The Green Room by Blank Street Coffee,cafe,40.7224732,-73.9972411
Double Chicken Please,bar,40.7195842,-73.9904912
Overstory,bar,40.7065765,-74.0080763
International Bar,bar,40.7264673,-73.9858887
Pastasole,restaurant,40.7297307,-73.9835233
Red Beard Bakery,cafe,40.729764,-73.9835016
Appa’s Pizza,restaurant,40.7303479,-73.9830787
Luthun,restaurant,40.7299937,-73.9817762
Le Basque,restaurant,40.736072,-73.9918636
Mocha Burger,restaurant,40.7556853,-73.9784746
Grand Brasserie,restaurant,40.7524928,-73.9775859
Stella 34 Trattoria,restaurant,40.7506271,-73.9880621
REGULAR NYC,restaurant,40.7080429,-74.0141252
Tre,restaurant,40.7218109,-73.9875935
Chinato,bar,40.7212805,-73.9875664
Apartment 5,bar,40.7209735,-73.9880154
Bungalow,restaurant,40.7236601,-73.9879533
Society Billiards + Bar,bar,40.7399067,-73.9899635
Da blanca pizzeria,cafe,40.7900164,-73.9477263
Five Leaves,restaurant,40.7236676,-73.951612
Alke Café,restaurant,40.8003369,-73.9549778
Mei Lai Wah Wonton Noodle,restaurant,40.7148176,-73.9982893
Mama Pho,restaurant,40.7110708,-73.9485891
The Last Call,bar,40.7110998,-73.9483032
Bushwick Country Club,bar,40.7111521,-73.947767
Starlight Tavern,bar,40.711121,-73.9480859
Le Pain Quotidien,cafe,40.7507303,-73.9767376
Lido,restaurant,40.80492,-73.954757
Peking Kitchen,restaurant,40.8047726,-73.9548625
Pasta Eater,restaurant,40.7376627,-73.991342
Konban,restaurant,40.7419883,-74.0015474
Dunkin Donuts,cafe,40.7681609,-73.9244408
Oki Poke & Ramen,restaurant,40.753269,-73.9741075
Hop Won Express,restaurant,40.7532023,-73.9739738
Tuscany Steakhouse,restaurant,40.7653426,-73.9771997
Loi Estiatorio,restaurant,40.7653982,-73.9779596
Uncle Charlie’s Piano Lounge,bar,40.7532286,-73.9739994
The Mallard Drake,bar,40.7267439,-73.9575377
Angelina Bakery Grand Central,cafe,40.7531442,-73.974998
Angelina Bakery & Pizza,cafe,40.7500475,-73.9860309
Verse Cafe,cafe,40.7707562,-73.9202395
Anassa Taverna Astoria,restaurant,40.7706454,-73.9207206
BZ Grill,restaurant,40.7708021,-73.9213264
Sahola Cofee Shop,cafe,40.7448189,-73.9821539
Çka ka Qëllue,restaurant,40.7446861,-73.9818352
Simply Natural Grill House,restaurant,40.7164964,-73.9590083
Sushi & Co,restaurant,40.7533944,-73.9744469
Tiptara,restaurant,40.7141483,-73.9875607
Bondi Sushi,restaurant,40.7212469,-73.9964063
SourAji,restaurant,40.7222329,-73.9831367
The Elk,cafe,40.7223663,-73.9950617
Boni & Mott,restaurant,40.7226448,-73.9949556
Sarkus Japan,restaurant,40.7599605,-73.9183976
Jaguar Café Bistro Bar,cafe,40.7617834,-73.918434
Florencia Bake & Coffee Shop,cafe,40.7610284,-73.9175373
Quality Meats,restaurant,40.7649266,-73.9762437
Momosan Ramen & Sake,restaurant,40.7498922,-73.9773723
Dimsum Garden,restaurant,40.7497935,-73.9774384
Starbucks,cafe,40.7647969,-73.9770797
The Dawson 39,restaurant,40.7524292,-73.9847258
Dao Dim Sum,restaurant,40.7473756,-73.9830554
Le Pain Quotidien,cafe,40.7476794,-73.9927573
Heytea,cafe,40.8033866,-73.9676206
Nai Brother Sauerkraut Fish,restaurant,40.8034557,-73.9675683
Towa,restaurant,40.7443354,-73.9905424
The Monkey King,restaurant,40.7061629,-73.9210971
The Red Pavilion,bar,40.7082603,-73.9233998
Whiskey Cellar,bar,40.7273568,-73.9863567
Blue & Gold,bar,40.7273351,-73.9862728
Big Bar,bar,40.7274275,-73.9865089
A ves,restaurant,40.7864784,-73.9725142
Murphy's Irish Pub,bar,40.7561865,-73.967351
Brett's Deli,restaurant,40.7544783,-73.9765523
Honzen Japanese Eatery,restaurant,40.7617566,-73.9183833
Starbucks,cafe,40.7640978,-73.9645088
Bourbon Steak New York,restaurant,40.7663058,-73.9781782
Shade Bar,bar,40.729931,-73.9993365
Smash House,restaurant,40.7575147,-73.9802829
Smash House,restaurant,40.7516443,-73.9859621
Starbucks,cafe,40.7588353,-73.9735624
Three Legged Cat,cafe,40.7122831,-73.9380103
To Eat Sushi,restaurant,40.7290286,-73.9847778
tán,restaurant,40.7550518,-73.9705617
Yong Chuan,restaurant,40.7183609,-73.9853126
Vanessa's Dumpling House,restaurant,40.7425308,-73.9364847
Harissa Grill,restaurant,40.7424997,-73.9362876
Lella Alimentari,restaurant,40.7151467,-73.9463185
Bar Oliver,bar,40.7130612,-73.9982064
Rahongbu Malatang,restaurant,40.847586,-73.9705852
Jumong Pocha,restaurant,40.8476084,-73.9702929
Xin La Gong Fu,restaurant,40.8542362,-73.9759062
Yea Jip,restaurant,40.8518733,-73.9717413
Shima Sushi,restaurant,40.755873,-73.9692659
Su Khum Vit 51,restaurant,40.7559192,-73.969303
K Sushi & Bar,restaurant,40.7471726,-73.9871962
Cava,restaurant,40.7155855,-73.9588148
Malibu Farm,restaurant,40.7057668,-74.0014838
Piazza,restaurant,40.7605178,-73.9157166
Moa Coffee,cafe,40.7625823,-73.9125127
Alnour,restaurant,40.7632376,-73.9139207
Sea Side NYC,restaurant,40.7597937,-73.9185439
Zen Astorua,bar,40.7642117,-73.9159906
amano cafe,cafe,40.7321451,-74.0017362
The Coppola Cafe,cafe,40.7323272,-74.0014905
Ra-Ra Rhino,bar,40.7063118,-73.9210831
Cafe La Fe,cafe,40.7235315,-73.9887809
St. George Coffee,cafe,40.7321479,-74.0038758
Sunrise East,restaurant,40.7109991,-73.9492971
Batsu,restaurant,40.725374,-73.9872473
Upstairs,bar,40.7150639,-73.9920743
Emperor Dumpling,restaurant,40.7516863,-73.9735332
Tap NYC,cafe,40.7517488,-73.9734989
Il Gradino,restaurant,40.7643541,-73.9668078
Matto Espresso,cafe,40.7562138,-73.9797686
The Woo Woo,bar,40.7601203,-73.9872499
So Gong Dong Tofu & BBQ,restaurant,40.8448249,-73.999887
Sabor a Campo Restaurant,restaurant,40.8201869,-73.9888376
Allora 47,restaurant,40.7543324,-73.9727625
Foxy John's Bar & Kitchen,restaurant,40.7543531,-73.9728052
Son del North,restaurant,40.7217901,-73.9884997
Kalye,restaurant,40.7179484,-73.9899571
Wenwen,restaurant,40.7339765,-73.9550761
Sarajevo Grill,restaurant,40.7570393,-73.9219501
Ariana Afghan Kebab,restaurant,40.7651093,-73.988016
Dim Sum Palace,restaurant,40.7602273,-73.9893114
Black Tap,restaurant,40.7500629,-73.9861062
Nubiani,restaurant,40.7469733,-73.9853512
Kazunori,restaurant,40.7451752,-73.9881914
Sentir,restaurant,40.7400409,-73.9931882
Hector's Cafe and Diner,cafe,40.7402721,-74.0083044
Rafele,restaurant,40.7309038,-74.0041193
Village Taverna,restaurant,40.733396,-73.9930049
Chez Jacob,restaurant,40.8151344,-73.9478027
Williamsburg Bagel,cafe,40.7073383,-73.9609982
10000 Coffee,cafe,40.7538462,-73.9724468
La Villetta,restaurant,40.7548931,-73.9649433
L'Angolo della Villetta,bar,40.7549651,-73.9651356
Laliko,restaurant,40.7294591,-74.0048245
Aji Sushi,restaurant,40.751452,-73.9707949
Land of Plenty,restaurant,40.7606166,-73.9666293
Pueblo Querido Coffee,cafe,40.7500109,-73.9361659
Noche de Margaritas,bar,40.7604146,-73.9176095
Pregame Dyckman,bar,40.8618037,-73.9251137
809,restaurant,40.862001,-73.9252337
Aragvi,restaurant,40.7512616,-73.9719193
Plug Uglies,bar,40.7384971,-73.9831663
Kealoha Sushi & Poke Bowl,restaurant,40.756178,-73.966075
Maison Provence,restaurant,40.7148538,-73.9546658
NewsBar,cafe,40.7341459,-73.9923988
Darbar,restaurant,40.7592533,-73.9689049
Coffee & Social Club,cafe,40.7441215,-73.9005802
Skin Contact,bar,40.7177244,-73.9903192
Lungi,restaurant,40.761691,-73.9602236
Romeos,bar,40.7269668,-73.9840529
Danny & Coop’s Cheesesteaks,restaurant,40.7276608,-73.9825681
Apollo Bagels,restaurant,40.7288795,-73.9849717
Craft + Carry Saint Marks,bar,40.7269897,-73.9841119
Paradise Gourmet Deli & Grill,restaurant,40.727519,-73.9792516
Rice Bird,restaurant,40.7285629,-73.9860192
Roscioli NYC,restaurant,40.7277245,-74.0025523
Las Lap,bar,40.71766,-73.9903523
Bund Dumpling House,restaurant,40.76315,-73.9282227
A'more Cafe,cafe,40.7229762,-73.9854532
Ven Hue,bar,40.7221182,-73.9832236
Diamond Slice,restaurant,40.7250761,-73.9464209
